Trajectories
100
,,Pre_Test:Rep1,,,Pre_Test:Rep2,,,Pre_Test:Rep3,,,Pre_Test:A1,,,Pre_Test:A2,,,Pre_Test:A3,,,Pre_Test:B1,,,Pre_Test:B2,,,Pre_Test:C1,,,Pre_Test:D1,,,Pre_Test:D2,,,Pre_Test:D3,,,Pre_Test:E1,,,Pre_Test:E2,,,Pre_Test:E3,,,Pre_Test:E4,,,Pre_Test:EF2,,,Pre_Test:EF3,,,Pre_Test:F1,,,Pre_Test:F2,,,Pre_Test:F3,,,Pre_Test:FG2,,,Pre_Test:FG3,,,Pre_Test:G1,,,Pre_Test:G2,,,Pre_Test:G3,,,Pre_Test:GH2,,,Pre_Test:GH3,,,Pre_Test:H1,,,Pre_Test:H2,,,Pre_Test:H3,,,Pre_Test:J1,,,Pre_Test:J2,,,Pre_Test:J3,,,Pre_Test:K1,,,Pre_Test:K2,,,Pre_Test:K3,,,Pre_Test:KL2,,,Pre_Test:KL3,,,Pre_Test:L1,,,Pre_Test:L2,,,Pre_Test:L3,,,Pre_Test:LM2,,,Pre_Test:LM3,,,Pre_Test:M1,,,Pre_Test:M2,,,Pre_Test:M3,,,Pre_Test:MN2,,,Pre_Test:MN3,,,Pre_Test:N1,,,Pre_Test:N2,,,Pre_Test:N3,,,Pre_Test:N4,,,Pre_Test:O1,,,Pre_Test:O2,,,Pre_Test:O3,,,Pre_Test:P1,,,Pre_Test:Q1,,,Pre_Test:Q2,,,Pre_Test:I1,,,Pre_Test:I2,,,Pre_Test:I3,,,Pre_Test:I4,,,Pre_Test:I5,,,Pre_Test:I6,,,Pre_Test:Z1,,,Pre_Test:Z2,,,Pre_Test:Z3,,,Pre_Test:Z4,,,Pre_Test:Z5,,,Pre_Test:Z6,,,Pre_Test:Z7,,,Pre_Test:Z8,,,Pre_Test:Z9,,,Pre_Test:Z10,,,Pre_Test:Z11,,,Pre_Test:Z12,,,Pre_Test:Z13,,,Pre_Test:Z14,,,Pre_Test:Z15,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0,21.382725,-43.312611,1330.315552,70.195595,-45.198338,1318.195679,-25.213758,-31.112734,1317.250732,-19.746422,-111.319977,1206.903809,-20.698435,-116.030342,1226.734131,-21.186901,-112.306526,1242.704590,-9.788001,-113.632538,1208.865845,1.175020,-125.273613,1226.576416,-0.594399,-113.415085,1207.874634,-7.072391,-114.639076,1198.331177,-4.457239,-123.433640,1185.013428,-2.947285,-123.996246,1176.543335,-15.388487,-112.543182,1193.393433,-13.877124,-121.784096,1180.018555,-10.994670,-124.414902,1168.022705,,,,-24.679161,-115.537720,1179.510864,-25.284721,-117.118042,1166.746216,-28.674711,-106.658539,1190.942139,-34.008457,-105.972122,1179.328003,-38.085705,-100.130310,1166.425049,,,,-44.281685,-88.165894,1183.483887,-30.521730,-99.924675,1204.225098,-37.296329,-92.141777,1202.689575,-43.803963,-80.285385,1200.446533,,,,-42.078976,-80.843765,1219.462891,,,,-35.972359,-98.506126,1221.241577,-36.274414,-90.332222,1237.476196,48.407669,-120.411514,1207.963379,45.658592,-127.095161,1231.440552,46.499996,-121.438011,1250.333252,55.196827,-117.292053,1208.303223,66.876289,-111.725113,1224.291138,70.686302,-99.196037,1245.635254,72.755241,-102.316620,1218.228638,78.292709,-91.651535,1227.153931,62.048634,-109.687660,1208.417725,68.787560,-102.528374,1208.019409,79.621124,-92.412010,1208.026367,64.568756,-107.604576,1202.388550,74.375053,-104.142921,1195.820435,57.881535,-113.743652,1198.148071,64.771912,-117.031654,1183.950317,,,,53.019390,-122.002846,1188.111938,53.790829,-125.569519,1175.295776,42.842655,-119.989822,1195.935547,41.244270,-128.360062,1182.339966,38.420513,-129.134811,1169.894775,,,,41.248890,-120.267677,1208.235107,36.077534,-118.738091,1201.211060,33.631298,-128.282928,1187.223389,27.848055,-117.378288,1211.875977,,,,22.024221,-129.951355,1229.312622,11.531637,-127.023903,1250.096436,11.968098,-127.652481,1218.251221,9.185445,-155.425186,1183.325439,12.135363,-143.250992,1156.873535,13.162742,-139.231506,1139.691162,15.153269,-134.917786,1115.998047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,21.369764,-43.302494,1330.314697,70.180321,-45.188591,1318.191772,-25.227451,-31.100197,1317.251343,-19.776421,-111.309845,1206.921265,-20.712570,-116.020668,1226.740479,-21.209013,-112.297256,1242.711304,-9.818847,-113.635689,1208.872925,1.129204,-125.234840,1226.611084,-0.616890,-113.418640,1207.873901,-7.088164,-114.627388,1198.324341,-4.477557,-123.431458,1185.010498,-2.968468,-123.986679,1176.554077,-15.415422,-112.538704,1193.399170,-13.898293,-121.783218,1180.026001,-11.000321,-124.411095,1168.023560,,,,-24.705814,-115.538956,1179.514160,-25.307590,-117.112320,1166.746826,-28.695068,-106.648674,1190.948853,-34.052998,-105.988266,1179.338745,-38.096169,-100.129189,1166.431519,,,,-44.297775,-88.157814,1183.488525,-30.522911,-99.894066,1204.223511,-37.302288,-92.132652,1202.690796,-43.825329,-80.273956,1200.451050,,,,-42.094975,-80.831322,1219.471802,,,,-35.981636,-98.492958,1221.240967,-36.293358,-90.326584,1237.485107,48.410183,-120.419640,1207.980225,45.641521,-127.087234,1231.445312,46.494217,-121.428886,1250.349243,55.188892,-117.288101,1208.312622,66.852242,-111.723351,1224.298462,70.672050,-99.186638,1245.642212,72.736191,-102.310417,1218.240356,78.278641,-91.645180,1227.154175,62.035069,-109.679115,1208.435059,68.767914,-102.522758,1208.024414,79.602394,-92.411903,1208.033203,64.550072,-107.599541,1202.388184,74.361900,-104.144775,1195.825317,57.872177,-113.735298,1198.175171,64.745232,-117.035057,1183.938721,,,,52.996410,-121.996124,1188.118286,53.775677,-125.569824,1175.298950,42.811394,-119.981796,1195.941528,41.213871,-128.367996,1182.331543,38.395454,-129.128494,1169.905396,,,,41.240921,-120.301437,1208.264893,36.085224,-118.756607,1201.210327,33.623775,-128.286331,1187.226318,27.821739,-117.374840,1211.874023,,,,22.030296,-129.933792,1229.308716,11.513371,-127.017822,1250.099365,11.962461,-127.639801,1218.244507,9.167851,-155.407196,1183.338501,12.104133,-143.255325,1156.882568,13.149398,-139.225021,1139.697388,15.145563,-134.922043,1116.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,21.354263,-43.292919,1330.312988,70.165810,-45.181164,1318.188354,-25.244902,-31.085325,1317.253906,-19.795303,-111.308800,1206.924194,-20.736595,-116.014931,1226.744141,-21.233049,-112.292122,1242.713013,-9.835273,-113.683510,1208.911133,1.107592,-125.221298,1226.611084,-0.635742,-113.414436,1207.889038,-7.105666,-114.621521,1198.325317,-4.502143,-123.432793,1185.013306,-2.989928,-123.994339,1176.556641,-15.437963,-112.538139,1193.406250,-13.918370,-121.775162,1180.032837,-11.029988,-124.408241,1168.035034,,,,-24.733980,-115.535080,1179.531128,-25.323616,-117.118736,1166.747192,-28.709085,-106.635727,1190.951660,-34.068115,-105.976089,1179.346436,-38.118385,-100.132538,1166.432861,,,,-44.313995,-88.155678,1183.496216,-30.596249,-99.900833,1204.252441,-37.316910,-92.128105,1202.695557,-43.842537,-80.272751,1200.455688,,,,-42.112999,-80.825653,1219.473022,,,,-35.987251,-98.474960,1221.248657,-36.310707,-90.319839,1237.475952,48.385460,-120.427254,1207.989258,45.618011,-127.084717,1231.449341,46.474525,-121.437523,1250.337280,55.170147,-117.288712,1208.324219,66.843475,-111.717407,1224.299927,70.657906,-99.180656,1245.646851,72.714676,-102.307159,1218.246948,78.248360,-91.644241,1227.155273,62.011433,-109.680862,1208.440796,68.744987,-102.527435,1208.025513,79.581367,-92.412064,1208.042480,64.521965,-107.613464,1202.383179,74.349014,-104.147385,1195.832153,57.848057,-113.741249,1198.179443,64.734962,-117.040726,1183.954590,,,,52.973347,-122.001541,1188.127808,53.755020,-125.579033,1175.306519,42.785015,-119.984955,1195.959106,41.183346,-128.366699,1182.337891,38.375206,-129.143082,1169.907349,,,,41.212967,-120.301086,1208.280640,36.043476,-118.749062,1201.218872,33.599251,-128.289764,1187.237427,27.805754,-117.381805,1211.878052,,,,22.010029,-129.927795,1229.305176,11.500273,-127.016884,1250.101074,11.902172,-127.635017,1218.294067,9.140526,-155.412521,1183.343872,12.094609,-143.261139,1156.889648,13.126449,-139.233658,1139.705200,15.112317,-134.924530,1116.014771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,21.334572,-43.281601,1330.311401,70.147362,-45.173855,1318.187866,-25.264664,-31.069054,1317.250732,-19.815319,-111.305901,1206.916016,-20.765944,-116.009735,1226.748413,-21.251650,-112.286766,1242.713867,-9.860218,-113.672485,1208.905762,1.092963,-125.219582,1226.605591,-0.656695,-113.404732,1207.892578,-7.116982,-114.624199,1198.326416,-4.529717,-123.432610,1185.021118,-3.004417,-123.992111,1176.553833,-15.450680,-112.528824,1193.414429,-13.934764,-121.775955,1180.036621,-11.044916,-124.410034,1168.038330,,,,-24.756006,-115.541153,1179.540527,-25.342745,-117.117363,1166.753296,-28.717857,-106.628624,1190.965088,-34.082096,-105.989983,1179.346558,-38.136356,-100.142014,1166.425659,,,,-44.335426,-88.160301,1183.500977,-30.609955,-99.897438,1204.247803,-37.328812,-92.126068,1202.694092,-43.858002,-80.270378,1200.458374,,,,-42.130089,-80.817360,1219.473511,,,,-36.002171,-98.464890,1221.249878,-36.319092,-90.312180,1237.469360,48.366825,-120.430649,1207.981567,45.601398,-127.084419,1231.462402,46.458801,-121.432991,1250.340454,55.146015,-117.285202,1208.339722,66.809921,-111.712822,1224.309937,70.629356,-99.178368,1245.653809,72.689735,-102.310799,1218.252930,78.244652,-91.643723,1227.160645,61.994854,-109.691498,1208.443604,68.712357,-102.530655,1208.031860,79.563660,-92.415665,1208.049561,64.503159,-107.613625,1202.391724,74.323380,-104.151855,1195.832153,57.818508,-113.749146,1198.183716,64.729530,-117.040352,1183.963013,,,,52.933865,-122.004654,1188.141235,53.732452,-125.586975,1175.313599,42.748009,-119.989944,1195.960449,41.150658,-128.365570,1182.338867,38.346489,-129.150711,1169.905273,,,,41.188522,-120.300148,1208.270264,36.009350,-118.728790,1201.229736,33.565022,-128.286316,1187.245239,27.782148,-117.378288,1211.875854,,,,21.983284,-129.925049,1229.316528,11.474854,-126.997231,1250.104248,11.872661,-127.613861,1218.309082,9.121974,-155.398972,1183.350830,12.075967,-143.265625,1156.903198,13.105976,-139.232956,1139.703857,15.099322,-134.926819,1116.019409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,21.313534,-43.276070,1330.309448,70.128967,-45.169613,1318.188965,-25.286837,-31.059284,1317.244385,-19.814638,-111.295364,1206.893677,-20.784140,-116.012955,1226.753906,-21.269075,-112.286362,1242.715942,-9.872934,-113.618927,1208.835815,1.083727,-125.226868,1226.590942,-0.678438,-113.409660,1207.911621,-7.126747,-114.626534,1198.344604,-4.540894,-123.432175,1185.024658,-3.026204,-123.998466,1176.558960,-15.451415,-112.539238,1193.423218,-13.948933,-121.784225,1180.048340,-11.051259,-124.412422,1168.036377,,,,-24.770332,-115.552429,1179.557373,-25.355242,-117.118378,1166.755005,-28.721832,-106.628799,1190.975342,-34.097404,-105.991234,1179.366699,-38.154564,-100.156136,1166.418213,,,,-44.338383,-88.183586,1183.465210,-30.602186,-99.913689,1204.237793,-37.309338,-92.154251,1202.677368,-43.875259,-80.283051,1200.464111,,,,-42.127422,-80.810608,1219.455566,,,,-36.003090,-98.467766,1221.242798,-36.341896,-90.308136,1237.456177,48.332932,-120.422783,1207.959839,45.583496,-127.081215,1231.476196,46.449917,-121.418968,1250.368164,55.112835,-117.283691,1208.318481,66.786453,-111.720116,1224.302734,70.613495,-99.170708,1245.660767,72.663467,-102.315430,1218.256836,78.219330,-91.643890,1227.165283,61.932663,-109.708168,1208.409668,68.697441,-102.543816,1208.052734,79.533417,-92.429649,1208.052734,64.463623,-107.624802,1202.393188,74.285187,-104.166733,1195.833496,57.779827,-113.750549,1198.188599,64.681213,-117.063988,1183.968994,,,,52.846741,-122.001358,1188.132446,53.689331,-125.596046,1175.314209,42.710136,-120.011070,1195.992554,41.067062,-128.365662,1182.354370,38.325497,-129.149857,1169.925171,,,,41.148045,-120.287025,1208.250732,35.928436,-118.712120,1201.245605,33.550232,-128.285141,1187.262817,27.771759,-117.401466,1211.869995,,,,21.960436,-129.915283,1229.315063,11.451343,-126.994820,1250.104736,11.896976,-127.619011,1218.274048,9.161053,-155.617630,1183.365845,12.055479,-143.261536,1156.909302,13.085039,-139.241196,1139.711304,15.062198,-134.937469,1116.039673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,21.291517,-43.277275,1330.308228,70.101624,-45.165047,1318.191284,-25.309443,-31.047157,1317.237061,-19.815865,-111.291512,1206.856567,-20.803894,-116.012634,1226.750122,-21.293203,-112.284416,1242.715576,-9.880719,-113.606857,1208.807495,1.085530,-125.260841,1226.556152,-0.700207,-113.428734,1207.932983,-7.126012,-114.637276,1198.353516,-4.558774,-123.435524,1185.027466,-3.037327,-123.998116,1176.559082,-15.450867,-112.536560,1193.434326,-13.965637,-121.792557,1180.057007,-11.074018,-124.409515,1168.047607,,,,-24.773003,-115.551216,1179.561035,-25.379856,-117.110016,1166.791870,-28.730875,-106.632492,1190.989746,-34.101704,-106.005463,1179.362427,-38.156837,-100.160805,1166.418579,,,,-44.352432,-88.187599,1183.473389,-30.634184,-99.933258,1204.234741,-37.308762,-92.170395,1202.662598,-43.884651,-80.275192,1200.456909,,,,-42.159103,-80.816818,1219.463745,,,,-36.025742,-98.476379,1221.240479,-36.367447,-90.308762,1237.446411,48.293713,-120.416649,1207.928955,45.556892,-127.083374,1231.480591,46.403217,-121.409233,1250.384399,55.080898,-117.293755,1208.291382,66.772636,-111.734863,1224.288452,70.585114,-99.175293,1245.660156,72.636887,-102.321030,1218.262207,78.190964,-91.659187,1227.158447,61.885750,-109.704956,1208.414429,68.667221,-102.554993,1208.056641,79.514572,-92.431030,1208.074951,64.450310,-107.641502,1202.403931,74.262970,-104.175842,1195.846924,57.736206,-113.753609,1198.204346,64.648094,-117.083717,1183.978027,,,,52.699139,-121.858765,1188.157349,53.659840,-125.603271,1175.317871,42.668579,-119.997231,1196.011841,41.043301,-128.254395,1182.319702,38.292755,-129.157700,1169.933838,,,,41.119141,-120.271072,1208.215332,35.961674,-118.726700,1201.229248,33.519226,-128.278763,1187.292114,27.738012,-117.411072,1211.860718,,,,21.931215,-129.908630,1229.328735,11.422130,-126.994835,1250.118774,11.870593,-127.617180,1218.285278,9.140663,-155.642563,1183.369019,12.035696,-143.267685,1156.916748,13.068384,-139.247650,1139.715698,15.046224,-134.943542,1116.038574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,21.267380,-43.281528,1330.310181,70.075027,-45.162273,1318.192871,-25.332741,-31.036703,1317.232544,-19.822760,-111.278999,1206.838623,-20.823463,-116.007233,1226.756958,-21.317720,-112.281960,1242.725098,-9.895552,-113.626534,1208.799194,1.051246,-125.265938,1226.558105,-0.725189,-113.449547,1207.930298,-7.140724,-114.645287,1198.379272,-4.572701,-123.435715,1185.032349,-3.061950,-124.000648,1176.566040,-15.471094,-112.536171,1193.438843,-13.987565,-121.798355,1180.063477,-11.089425,-124.415596,1168.047607,,,,-24.794493,-115.554459,1179.564575,-25.400887,-117.117836,1166.795532,-28.738392,-106.620552,1190.988647,-34.113182,-105.997093,1179.358521,-38.173611,-100.160507,1166.414185,,,,-44.362133,-88.186356,1183.454956,-30.700184,-99.905022,1204.247314,-37.292473,-92.163994,1202.634155,-43.901329,-80.274490,1200.452026,,,,-42.175461,-80.813393,1219.453125,,,,-36.016495,-98.462936,1221.229858,-36.382893,-90.308861,1237.441772,48.271866,-120.429199,1207.906738,45.535610,-127.089012,1231.481934,46.381622,-121.409195,1250.394531,55.050186,-117.286385,1208.296143,66.749023,-111.744949,1224.301758,70.560463,-99.173607,1245.667603,72.609207,-102.332077,1218.252686,78.171913,-91.663223,1227.170898,61.869183,-109.698639,1208.411255,68.648666,-102.555611,1208.065063,79.502625,-92.430534,1208.085815,64.416115,-107.640633,1202.422363,74.245659,-104.176331,1195.867798,57.705166,-113.760727,1198.189209,64.611977,-117.092407,1183.989624,,,,52.763218,-121.968788,1188.160034,53.636696,-125.607460,1175.318970,42.640873,-120.003853,1196.017090,41.011974,-128.367416,1182.387939,38.273899,-129.160919,1169.963867,,,,41.078903,-120.268417,1208.160400,35.842979,-118.700356,1201.306885,33.526398,-128.288773,1187.311157,27.733286,-117.397766,1211.817383,,,,21.904678,-129.910248,1229.333374,11.395196,-126.995995,1250.120850,11.861742,-127.618965,1218.271484,9.119057,-155.627563,1183.371582,12.015492,-143.273575,1156.916626,13.048399,-139.254898,1139.719604,15.037193,-134.955582,1116.041870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0,21.245739,-43.285820,1330.315796,70.051140,-45.161438,1318.199707,-25.355696,-31.025196,1317.232788,-19.852192,-111.285355,1206.844849,-20.852760,-116.013092,1226.762085,-21.337381,-112.270569,1242.742432,-9.917707,-113.633163,1208.796631,1.031345,-125.277054,1226.560425,-0.751725,-113.435371,1207.940063,-7.172433,-114.634216,1198.383667,-4.584991,-123.427116,1185.037231,-3.082792,-124.004463,1176.567871,-15.495590,-112.535820,1193.451294,-14.006045,-121.790489,1180.069946,-11.108388,-124.412613,1168.046021,,,,-24.815481,-115.551208,1179.565308,-25.424480,-117.116966,1166.808960,-28.764410,-106.625626,1190.973145,-34.158752,-106.017479,1179.354004,-38.193333,-100.155510,1166.414062,,,,-44.388630,-88.172295,1183.468994,-30.925362,-99.901291,1204.245483,-37.337666,-92.153267,1202.637207,-43.921944,-80.262428,1200.451904,,,,-42.195511,-80.810448,1219.452271,,,,-36.073269,-98.478195,1221.265137,-36.400620,-90.301865,1237.444092,48.259090,-120.462662,1207.941650,45.513191,-127.095940,1231.493652,46.328148,-121.411812,1250.385620,55.050365,-117.294975,1208.278564,66.735374,-111.737556,1224.304810,70.538048,-99.177475,1245.679565,72.585236,-102.333870,1218.268677,78.149658,-91.666626,1227.179199,61.863876,-109.709244,1208.421875,68.634865,-102.557846,1208.066284,79.481239,-92.439568,1208.098145,64.392700,-107.635620,1202.433594,74.229813,-104.182968,1195.865479,57.689869,-113.749954,1198.208130,64.614212,-117.092514,1183.984131,,,,52.742825,-121.975525,1188.164062,53.626389,-125.611183,1175.318237,42.626320,-120.017792,1196.023071,41.008457,-128.372269,1182.372437,38.244232,-129.138626,1169.984863,,,,41.066681,-120.270676,1208.162964,35.820427,-118.696526,1201.309204,33.485882,-128.285522,1187.317505,27.670944,-117.395905,1211.855957,,,,21.881227,-129.915665,1229.346924,11.373206,-126.995354,1250.128540,11.852970,-127.621902,1218.270142,9.090570,-155.640259,1183.397583,11.999967,-143.275711,1156.932983,13.043791,-139.263794,1139.726929,15.022163,-134.952026,1116.057495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,21.224972,-43.292252,1330.321899,70.029350,-45.163315,1318.205566,-25.379442,-31.021847,1317.233643,-19.889322,-111.297340,1206.865112,-20.877062,-116.013077,1226.770264,-21.358236,-112.267899,1242.751709,-9.938265,-113.677338,1208.860107,0.997299,-125.271332,1226.577515,-0.770367,-113.433784,1207.935425,-7.204650,-114.636894,1198.391479,-4.618024,-123.435226,1185.036133,-3.112438,-124.012962,1176.577881,-15.533997,-112.531769,1193.449463,-14.029806,-121.787102,1180.069092,-11.169779,-124.428314,1168.070312,,,,-24.849228,-115.553047,1179.564087,-25.452503,-117.115875,1166.806519,-28.795666,-106.624802,1190.970947,-34.176186,-106.010117,1179.343628,-38.211903,-100.157112,1166.404419,,,,-44.420792,-88.160980,1183.485962,-30.770071,-99.847397,1204.261475,-37.349342,-92.138031,1202.630859,-43.942745,-80.252113,1200.448242,,,,-42.236977,-80.814575,1219.458252,,,,-36.068268,-98.453827,1221.250366,-36.421021,-90.296150,1237.447388,48.290649,-120.355423,1208.061279,45.487347,-127.095459,1231.507080,46.306057,-121.412872,1250.399658,55.044498,-117.291916,1208.294556,66.714165,-111.745667,1224.316406,70.511375,-99.185936,1245.680298,72.570366,-102.337418,1218.285156,78.120316,-91.675194,1227.183960,61.872730,-109.692627,1208.437622,68.626442,-102.551773,1208.078735,79.470085,-92.435867,1208.105225,64.383743,-107.627625,1202.439819,74.225258,-104.178764,1195.873169,57.694180,-113.747398,1198.215454,64.606827,-117.092102,1183.995117,,,,52.660645,-121.873260,1188.174316,53.604557,-125.615059,1175.322021,42.625458,-120.014053,1196.014648,41.017952,-128.263214,1182.312744,38.224564,-129.148346,1169.996826,,,,41.077854,-120.292610,1208.192749,35.897552,-118.726265,1201.251099,33.507450,-128.297470,1187.331299,27.701006,-117.407967,1211.809814,,,,21.859064,-129.917450,1229.355225,11.352912,-126.997978,1250.129639,11.774984,-127.607002,1218.321289,9.065145,-155.660477,1183.402954,11.978412,-143.272202,1156.933594,13.038177,-139.287140,1139.716064,15.011608,-134.973938,1116.052979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0,21.205208,-43.299404,1330.329956,70.008018,-45.165245,1318.210327,-25.397440,-31.022028,1317.240479,-19.931765,-111.284264,1206.895752,-20.910145,-116.016098,1226.774658,-21.381073,-112.263565,1242.759277,-9.979760,-113.682861,1208.878296,0.956241,-125.270157,1226.587280,-0.787971,-113.421387,1207.934814,-7.230651,-114.629791,1198.395752,-4.645097,-123.430695,1185.046143,-3.135193,-124.016914,1176.584717,-15.563366,-112.523857,1193.445435,-14.054015,-121.776695,1180.076660,-11.174018,-124.422974,1168.064209,,,,-24.873323,-115.546867,1179.561890,-25.474138,-117.110634,1166.805786,-28.831421,-106.621124,1190.974365,-34.200935,-106.012108,1179.343140,-38.229717,-100.145378,1166.406250,,,,-44.448200,-88.158546,1183.490112,-30.812223,-99.853355,1204.270264,-37.393089,-92.133728,1202.642090,-43.960545,-80.244659,1200.448242,,,,-42.260277,-80.805267,1219.467773,,,,-36.074753,-98.437347,1221.252686,-36.450943,-90.301033,1237.463867,48.298317,-120.373589,1208.112305,45.463768,-127.090889,1231.518311,46.297867,-121.415955,1250.414062,55.043453,-117.290756,1208.340210,66.690132,-111.739868,1224.321777,70.491226,-99.192085,1245.684692,72.558311,-102.341835,1218.296143,78.107964,-91.674347,1227.192627,61.856201,-109.704155,1208.474609,68.618492,-102.550934,1208.083862,79.449051,-92.437469,1208.110718,64.367729,-107.628487,1202.449219,74.204010,-104.180786,1195.879639,57.681976,-113.744637,1198.233521,64.578842,-117.093567,1184.006226,,,,52.613712,-121.875702,1188.184082,53.584545,-125.617279,1175.335449,42.605682,-120.016777,1196.036499,41.005497,-128.254349,1182.308472,38.201241,-129.149139,1170.005005,,,,41.074993,-120.337334,1208.234985,35.855911,-118.702759,1201.276123,33.463490,-128.277817,1187.351196,27.658625,-117.381607,1211.822144,,,,21.833004,-129.922012,1229.364746,11.320681,-126.999039,1250.137329,11.747912,-127.618073,1218.328979,9.049105,-155.644028,1183.391968,11.952618,-143.270981,1156.942505,13.014838,-139.315994,1139.707397,14.982482,-134.977966,1116.064209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,21.122807,-43.028404,1330.290894,69.989761,-45.166618,1318.219604,-25.414507,-31.018940,1317.245605,-19.967009,-111.281685,1206.924805,-20.930185,-116.022720,1226.782349,-21.409119,-112.263901,1242.765869,-10.017485,-113.650162,1208.842773,0.948611,-125.276520,1226.586914,-0.780451,-113.361229,1207.878540,-7.272641,-114.618797,1198.418579,-4.668886,-123.428253,1185.056274,-3.160526,-124.019585,1176.592896,-15.583051,-112.520775,1193.451416,-14.077604,-121.776619,1180.085205,-11.195784,-124.427017,1168.075195,,,,-24.899658,-115.542221,1179.571045,-25.498426,-117.116936,1166.812134,-28.862230,-106.621063,1190.978149,-34.232998,-106.027939,1179.341675,-38.259850,-100.144005,1166.413208,,,,-44.464046,-88.155502,1183.492065,-30.863329,-99.865944,1204.296997,-37.379951,-92.131767,1202.639282,-43.979485,-80.238815,1200.459351,,,,-42.282997,-80.801491,1219.469238,,,,-36.161724,-98.463387,1221.295654,-36.481354,-90.298340,1237.471558,48.262100,-120.460464,1208.054077,45.444977,-127.102539,1231.524780,46.286697,-121.419243,1250.437866,55.022873,-117.296555,1208.365723,66.672974,-111.746445,1224.339600,70.468819,-99.195435,1245.702759,72.535477,-102.348518,1218.306396,78.080910,-91.682861,1227.196411,61.822060,-109.694809,1208.494141,68.593155,-102.557816,1208.090698,79.427574,-92.448311,1208.119385,64.354729,-107.641068,1202.457520,74.193420,-104.193169,1195.898804,57.654446,-113.752357,1198.244141,64.547935,-117.091812,1184.026489,,,,52.692219,-121.986580,1188.180542,53.559723,-125.625389,1175.345093,42.581867,-120.020088,1196.044800,40.952072,-128.371521,1182.397827,38.182308,-129.159622,1170.019287,,,,41.049965,-120.369972,1208.261597,35.806309,-118.695648,1201.284546,33.442886,-128.281738,1187.378906,27.622423,-117.406021,1211.802124,,,,21.808109,-129.926544,1229.382446,11.302234,-126.994652,1250.148438,11.766048,-127.627876,1218.300171,9.028893,-155.642975,1183.404785,11.918907,-143.261368,1156.952026,12.989172,-139.319672,1139.751831,14.979954,-134.998749,1116.059570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
